record_id,barangay,city,households,population,median_income,collection_date
66,Mabini,Quezon City,182.0,546.0,13908.0,2026-02-04
419,Sta. Cruz,Bacolod City,209.0,1045.0,27997.0,2026-01-27
164,Sta. Cruz,Bacolod City,200.0,1000.0,19344.0,2026-02-12
264,Bagong Silang,Cebu City,184.0,920.0,28749.0,2025-03-15
232,San Miguel,Bacolod City,179.0,895.0,20628.0,2026-03-24
561,Bagong Silang,Quezon City,198.0,792.0,13133.0,2025-05-16
236,Bayanihan,Quezon City,,,,2025-12-27
492,San Jose,Davao City,199.0,597.0,29995.0,2025-08-25
176,Rizal,Iloilo City,203.0,1015.0,14708.0,2025-06-09
807,Del Pilar,Iloilo City,175.0,525.0,14076.0,2026-01-29
861,Bayanihan,Bacolod City,182.0,546.0,14661.0,2025-05-26
72,Poblacion,Davao City,202.0,606.0,23729.0,2026-01-16
126,Poblacion,Davao City,198.0,594.0,17553.0,2024-06-20
90,San Jose,Pasig,187.0,561.0,14041.0,2025-03-25
118,Magsaysay,Quezon City,193.0,772.0,20804.0,2025-01-08
322,Bagong Silang,Quezon City,176.0,704.0,28654.0,2024-06-23
633,San Isidro,Pasig,211.0,633.0,15570.0,2024-07-10
972,Bayanihan,Davao City,203.0,609.0,11685.0,2025-11-23
548,Magsaysay,Quezon City,205.0,615.0,14175.0,2026-05-08
62,Poblacion,Davao City,183.0,915.0,16990.0,2025-12-21
715,Bayanihan,Pasig,193.0,965.0,38097.0,2025-04-29
187,Bagong Silang,Pasig,180.0,720.0,22369.0,2025-01-24
681,San Jose,Davao City,209.0,1045.0,19848.0,2024-12-03
402,Rizal,Davao City,221.0,884.0,21323.0,2024-07-27
233,Mabini,Quezon City,216.0,1080.0,31649.0,2025-09-16
563,San Isidro,Pasig,201.0,603.0,15940.0,2025-01-12
73,San Isidro,Davao City,177.0,708.0,14420.0,2024-07-24
478,Maligaya,Pasig,187.0,935.0,22578.0,2024-10-16
271,San Isidro,Iloilo City,187.0,561.0,9409.0,2024-11-19
112,San Miguel,Cebu City,191.0,955.0,10142.0,2024-05-29
470,San Isidro,Quezon City,225.0,1125.0,11449.0,2026-02-06
515,Sta. Cruz,Quezon City,188.0,752.0,19671.0,2026-05-12
498,San Miguel,Cebu City,192.0,768.0,25496.0,2025-10-31
227,Magsaysay,Pasig,197.0,985.0,19522.0,2024-11-27
330,Rizal,Pasig,198.0,792.0,16652.0,2026-03-08
562,Rizal,Quezon City,211.0,633.0,13466.0,2025-02-21
427,Rizal,Iloilo City,214.0,642.0,16362.0,2026-04-01
196,Mabini,Davao City,230.0,690.0,8000.0,2025-02-03
337,Bagong Silang,Davao City,191.0,955.0,23041.0,2024-10-29
654,Del Pilar,Davao City,198.0,792.0,27671.0,2025-07-21
779,San Isidro,Iloilo City,185.0,740.0,31867.0,2026-02-05
29,Del Pilar,Iloilo City,186.0,558.0,8000.0,2025-03-05
587,Mabini,Bacolod City,208.0,624.0,13634.0,2025-02-06
474,Magsaysay,Iloilo City,198.0,792.0,19043.0,2025-09-18
502,Del Pilar,Cebu City,178.0,534.0,16070.0,2025-03-15
138,Mabini,Pasig,200.0,800.0,21344.0,2025-01-05
554,San Isidro,Quezon City,173.0,519.0,13473.0,2025-07-13
987,Del Pilar,Quezon City,,,,2026-02-25
945,Poblacion,Bacolod City,196.0,980.0,15940.0,2025-05-28
394,Maligaya,Pasig,213.0,639.0,23362.0,2025-03-26
383,Mabini,Pasig,187.0,561.0,26259.0,2025-12-31
272,Magsaysay,Pasig,176.0,528.0,28838.0,2025-10-06
779,San Isidro,Iloilo City,185.0,740.0,31867.0,2026-02-05
670,San Miguel,Bacolod City,207.0,828.0,16152.0,2024-11-30
466,Mabini,Quezon City,190.0,950.0,29700.0,2025-01-06
649,Del Pilar,Cebu City,205.0,820.0,15080.0,2026-02-28
481,Magsaysay,Iloilo City,199.0,597.0,8000.0,2024-06-24
329,Poblacion,Iloilo City,,,,2025-08-28
13,Del Pilar,Iloilo City,196.0,784.0,11980.0,2024-06-10
603,Poblacion,Iloilo City,200.0,1000.0,9940.0,2025-05-01
926,Mabini,Cebu City,214.0,642.0,22336.0,2025-08-31
207,Rizal,Iloilo City,210.0,840.0,35238.0,2025-05-10
104,Del Pilar,Davao City,197.0,985.0,25729.0,2024-12-27
490,San Jose,Bacolod City,193.0,772.0,20400.0,2024-11-29
310,San Isidro,Bacolod City,205.0,1025.0,24435.0,2024-07-09
517,Bayanihan,Quezon City,210.0,840.0,8000.0,2025-09-24
223,San Miguel,Pasig,207.0,1035.0,17138.0,2025-11-10
154,San Jose,Iloilo City,190.0,570.0,18029.0,2025-05-10
181,Sta. Cruz,Iloilo City,196.0,784.0,18486.0,2024-10-07
657,San Jose,Pasig,202.0,1010.0,22348.0,2025-04-10
183,Poblacion,Cebu City,206.0,618.0,13590.0,2025-10-08
893,San Jose,Cebu City,192.0,576.0,12746.0,2025-03-12
332,Bayanihan,Cebu City,210.0,1050.0,18425.0,2024-11-05
583,Mabini,Quezon City,211.0,844.0,10059.0,2025-09-20
142,San Isidro,Pasig,207.0,621.0,24903.0,2025-06-22
772,Rizal,Bacolod City,240.0,960.0,10814.0,2025-02-08
667,San Jose,Davao City,198.0,792.0,23615.0,2025-01-25
786,Bayanihan,Davao City,203.0,609.0,20325.0,2025-01-29
559,Del Pilar,Quezon City,204.0,612.0,30447.0,2025-07-31
612,San Isidro,Cebu City,201.0,603.0,24808.0,2025-05-27
717,Bayanihan,Pasig,236.0,1180.0,14839.0,2025-02-15
317,Sta. Cruz,Bacolod City,175.0,875.0,20474.0,2024-09-14
416,Bagong Silang,Quezon City,194.0,582.0,8000.0,2025-10-28
211,Bagong Silang,Davao City,,,,2025-09-08
778,Rizal,Quezon City,212.0,1060.0,23020.0,2025-12-23
143,San Jose,Bacolod City,200.0,1000.0,26552.0,2025-10-04
3,San Miguel,Pasig,185.0,555.0,16926.0,2026-04-17
363,Poblacion,Bacolod City,194.0,582.0,18705.0,2025-05-23
5,Rizal,Quezon City,190.0,950.0,11661.0,2025-12-26
45,Poblacion,Pasig,214.0,642.0,29099.0,2025-03-30
963,Magsaysay,Quezon City,196.0,784.0,8000.0,2025-12-23
282,Sta. Cruz,Bacolod City,198.0,990.0,8000.0,2025-03-28
690,Poblacion,Iloilo City,200.0,800.0,8012.0,2024-07-23
203,Rizal,Iloilo City,200.0,1000.0,20855.0,2025-10-11
303,San Jose,Davao City,210.0,630.0,19559.0,2026-01-19
572,Rizal,Quezon City,182.0,546.0,21403.0,2025-11-15
366,San Isidro,Davao City,211.0,633.0,31066.0,2025-12-28
359,San Jose,Davao City,196.0,980.0,8000.0,2024-10-21
582,Mabini,Pasig,190.0,760.0,25278.0,2024-08-21
528,Sta. Cruz,Bacolod City,,,,2025-10-14
372,Del Pilar,Bacolod City,,,,2025-06-30
607,Bagong Silang,Davao City,196.0,588.0,27246.0,2025-06-03
500,San Isidro,Pasig,,,,2024-09-02
599,San Jose,Davao City,175.0,875.0,33110.0,2024-11-01
238,Del Pilar,Quezon City,192.0,960.0,19870.0,2024-12-04
274,Poblacion,Bacolod City,190.0,760.0,8833.0,2025-11-24
692,Mabini,Davao City,204.0,612.0,12563.0,2026-05-03
195,San Miguel,Quezon City,187.0,561.0,26967.0,2024-12-01
514,Maligaya,Quezon City,,,,2025-08-17
876,San Isidro,Quezon City,189.0,945.0,8000.0,2026-02-23
628,Magsaysay,Cebu City,178.0,890.0,10602.0,2024-09-03
210,Maligaya,Bacolod City,198.0,990.0,17391.0,2025-07-15
163,Poblacion,Quezon City,194.0,776.0,12399.0,2025-01-09
678,San Jose,Pasig,195.0,780.0,8516.0,2025-09-12
803,Magsaysay,Davao City,204.0,612.0,16807.0,2024-09-18
88,San Jose,Iloilo City,208.0,624.0,8242.0,2025-05-13
775,Mabini,Iloilo City,187.0,748.0,15595.0,2024-08-13
615,Poblacion,Davao City,195.0,585.0,23645.0,2024-12-28
191,Sta. Cruz,Bacolod City,197.0,985.0,8641.0,2024-07-22
179,Bayanihan,Quezon City,201.0,603.0,29625.0,2024-07-07
393,San Isidro,Quezon City,203.0,812.0,13714.0,2026-04-22
409,Bayanihan,Pasig,230.0,920.0,11398.0,2024-10-15
570,Bayanihan,Bacolod City,196.0,980.0,11278.0,2025-07-07
968,Maligaya,Iloilo City,195.0,975.0,9715.0,2025-10-02
704,Magsaysay,Iloilo City,187.0,935.0,11501.0,2025-02-05
512,San Jose,Quezon City,207.0,828.0,16256.0,2024-08-10
712,San Isidro,Davao City,220.0,880.0,30783.0,2024-12-15
440,San Miguel,Bacolod City,,,,2025-02-03
472,Poblacion,Davao City,207.0,1035.0,22529.0,2025-08-14
399,Rizal,Cebu City,187.0,561.0,16619.0,2025-03-23
593,Sta. Cruz,Pasig,210.0,1050.0,13669.0,2025-02-23
651,Del Pilar,Davao City,204.0,816.0,29929.0,2024-12-30
709,Sta. Cruz,Cebu City,217.0,1085.0,22816.0,2026-02-17
877,San Miguel,Cebu City,214.0,642.0,34763.0,2025-03-17
44,Sta. Cruz,Bacolod City,207.0,828.0,20500.0,2025-08-04
262,Magsaysay,Cebu City,203.0,1015.0,21656.0,2025-12-21
567,Maligaya,Pasig,214.0,1070.0,26552.0,2025-07-07
430,San Jose,Pasig,213.0,1065.0,18507.0,2025-03-03
229,Del Pilar,Davao City,213.0,1065.0,38139.0,2025-05-13
6,San Isidro,Quezon City,220.0,1100.0,19453.0,2025-04-22
990,Maligaya,Iloilo City,178.0,712.0,13132.0,2026-02-16
820,Sta. Cruz,Cebu City,196.0,784.0,23400.0,2025-02-14
319,Poblacion,Cebu City,179.0,716.0,14896.0,2024-12-28
881,Magsaysay,Iloilo City,211.0,1055.0,16822.0,2024-06-09
313,San Miguel,Bacolod City,,,,2025-06-14
76,Bagong Silang,Cebu City,184.0,736.0,21983.0,2026-02-08
174,Bayanihan,Quezon City,204.0,816.0,26530.0,2024-11-04
842,Maligaya,Cebu City,180.0,720.0,21553.0,2025-09-09
52,Mabini,Davao City,191.0,764.0,9603.0,2026-03-29
552,Magsaysay,Davao City,199.0,995.0,16882.0,2025-03-11
797,Bayanihan,Davao City,210.0,1050.0,17996.0,2024-10-25
488,Mabini,Cebu City,184.0,552.0,8000.0,2025-08-08
221,Del Pilar,Cebu City,192.0,768.0,21157.0,2026-01-16
509,Bayanihan,Davao City,221.0,884.0,20988.0,2026-04-01
586,San Miguel,Pasig,184.0,552.0,25094.0,2024-11-12
388,Rizal,Cebu City,210.0,1050.0,13755.0,2024-10-15
94,Bayanihan,Davao City,1608.0,6336.0,146132.0,2024-09-25
149,San Jose,Iloilo City,181.0,543.0,12156.0,2026-04-11
483,San Jose,Cebu City,211.0,844.0,11730.0,2024-08-02
853,Rizal,Cebu City,212.0,848.0,8000.0,2025-03-26
250,Bagong Silang,Davao City,201.0,804.0,12983.0,2025-08-03
341,Mabini,Pasig,223.0,1115.0,23089.0,2025-05-20
809,Rizal,Iloilo City,203.0,812.0,24948.0,2026-04-17
201,Rizal,Quezon City,187.0,748.0,22516.0,2025-11-19
92,Poblacion,Bacolod City,209.0,836.0,10434.0,2024-11-16
541,San Jose,Pasig,200.0,800.0,27527.0,2024-12-05
443,San Miguel,Iloilo City,181.0,905.0,13595.0,2024-06-23
986,Magsaysay,Iloilo City,194.0,776.0,19957.0,2024-12-30
281,Mabini,Bacolod City,,,,2024-08-04
411,San Jose,Pasig,209.0,1045.0,15057.0,2025-09-17
865,Magsaysay,Cebu City,217.0,651.0,17864.0,2025-12-28
569,Maligaya,Cebu City,207.0,1035.0,26229.0,2025-09-27
616,San Miguel,Pasig,182.0,728.0,13273.0,2024-08-09
927,Maligaya,Davao City,219.0,876.0,14203.0,2025-08-17
336,Bagong Silang,Iloilo City,226.0,1130.0,12828.0,2025-10-11
872,Del Pilar,Iloilo City,177.0,708.0,20253.0,2024-09-22
858,Poblacion,Bacolod City,202.0,1010.0,15255.0,2025-12-10
924,Maligaya,Iloilo City,213.0,1065.0,20564.0,2026-01-19
507,Sta. Cruz,Quezon City,186.0,744.0,24450.0,2025-06-17
753,Poblacion,Quezon City,202.0,1010.0,24871.0,2025-04-15
760,San Isidro,Bacolod City,194.0,582.0,13331.0,2026-03-30
93,Poblacion,Quezon City,209.0,627.0,36074.0,2024-10-06
743,Sta. Cruz,Pasig,213.0,639.0,21724.0,2025-09-15
846,Maligaya,Cebu City,217.0,651.0,17855.0,2025-01-25
906,Del Pilar,Iloilo City,198.0,594.0,9691.0,2024-09-13
912,Bagong Silang,Iloilo City,180.0,900.0,24475.0,2024-10-27
576,Poblacion,Cebu City,215.0,645.0,19761.0,2024-10-26
574,Poblacion,Davao City,201.0,603.0,23250.0,2025-09-26
279,Rizal,Davao City,200.0,600.0,10419.0,2025-09-17
280,Mabini,Pasig,204.0,1020.0,18791.0,2026-05-22
338,Poblacion,Cebu City,176.0,880.0,13310.0,2026-02-16
228,Maligaya,Bacolod City,185.0,925.0,8918.0,2026-05-13
9,Poblacion,Quezon City,184.0,736.0,26813.0,2025-05-31
86,Sta. Cruz,Cebu City,216.0,1080.0,17707.0,2025-12-07
904,San Isidro,Quezon City,202.0,606.0,16253.0,2025-03-31
617,Maligaya,Quezon City,206.0,618.0,26311.0,2026-04-27
811,San Miguel,Cebu City,203.0,1015.0,15780.0,2026-01-20
841,Rizal,Iloilo City,180.0,720.0,23473.0,2025-10-20
97,Magsaysay,Quezon City,,,,2024-06-25
342,Bagong Silang,Davao City,200.0,1000.0,16103.0,2025-04-19
122,Maligaya,Davao City,175.0,525.0,19538.0,2025-02-05
157,San Miguel,Iloilo City,181.0,724.0,21030.0,2024-07-06
752,Del Pilar,Pasig,198.0,594.0,25509.0,2025-06-05
755,San Jose,Pasig,195.0,585.0,16519.0,2024-07-23
682,Bagong Silang,Iloilo City,193.0,965.0,25943.0,2024-08-31
471,Bagong Silang,Quezon City,188.0,752.0,26086.0,2024-11-04
558,Mabini,Quezon City,1608.0,6336.0,146132.0,2025-04-02
294,Maligaya,Cebu City,201.0,804.0,32699.0,2025-05-22
823,San Isidro,Iloilo City,184.0,920.0,15813.0,2024-08-20
746,San Miguel,Iloilo City,190.0,760.0,25328.0,2025-10-21
165,Mabini,Bacolod City,222.0,1110.0,22661.0,2024-07-21
747,Sta. Cruz,Davao City,187.0,748.0,15967.0,2025-11-09
283,Maligaya,Cebu City,232.0,928.0,29616.0,2025-04-19
365,San Miguel,Cebu City,186.0,744.0,14959.0,2024-11-07
311,Mabini,Quezon City,188.0,752.0,18978.0,2025-10-14
511,Del Pilar,Iloilo City,185.0,555.0,17985.0,2025-06-11
180,Poblacion,Quezon City,196.0,588.0,24754.0,2025-11-08
70,Maligaya,Quezon City,193.0,965.0,26562.0,2026-01-23
935,Poblacion,Pasig,205.0,615.0,24967.0,2025-10-19
896,Magsaysay,Quezon City,207.0,828.0,12294.0,2025-08-08
688,Del Pilar,Davao City,,,,2026-05-21
961,Poblacion,Davao City,208.0,1040.0,25537.0,2025-02-09
59,Bagong Silang,Iloilo City,213.0,852.0,13370.0,2024-10-16
885,Bagong Silang,Pasig,177.0,531.0,13083.0,2025-11-20
1000,Maligaya,Pasig,199.0,995.0,27632.0,2025-08-05
957,Rizal,Quezon City,217.0,651.0,17336.0,2024-06-19
266,San Isidro,Cebu City,175.0,525.0,9903.0,2024-08-15
769,Del Pilar,Iloilo City,208.0,1040.0,25631.0,2026-02-17
801,Sta. Cruz,Cebu City,218.0,1090.0,8925.0,2024-09-08
381,San Isidro,Cebu City,210.0,630.0,19424.0,2025-07-10
605,Poblacion,Iloilo City,193.0,579.0,11444.0,2026-03-28
685,Del Pilar,Bacolod City,200.0,1000.0,12962.0,2024-11-07
795,Mabini,Pasig,182.0,910.0,20383.0,2025-08-12
730,Bagong Silang,Cebu City,198.0,594.0,25184.0,2024-06-14
148,San Isidro,Davao City,203.0,609.0,22266.0,2026-03-29
252,Del Pilar,Quezon City,198.0,594.0,21688.0,2024-09-30
647,Mabini,Iloilo City,221.0,663.0,16395.0,2024-12-27
903,Bayanihan,Pasig,,,,2025-12-03
213,San Miguel,Davao City,214.0,642.0,10709.0,2024-06-24
441,Bayanihan,Davao City,223.0,1115.0,27256.0,2024-12-08
879,Rizal,Quezon City,183.0,549.0,23028.0,2024-08-20
331,Bayanihan,Bacolod City,197.0,591.0,8000.0,2025-11-30
782,Poblacion,Davao City,214.0,642.0,12809.0,2025-07-03
277,Sta. Cruz,Cebu City,194.0,582.0,18722.0,2024-11-17
802,San Miguel,Bacolod City,214.0,856.0,26286.0,2025-02-08
788,San Jose,Iloilo City,213.0,852.0,30162.0,2024-11-06
668,Del Pilar,Davao City,204.0,612.0,12266.0,2025-08-05
694,Poblacion,Pasig,198.0,594.0,19255.0,2024-07-21
449,Maligaya,Davao City,177.0,708.0,15321.0,2024-09-08
171,San Isidro,Bacolod City,205.0,820.0,12727.0,2024-07-04
822,San Jose,Davao City,226.0,1130.0,15591.0,2025-07-08
525,Poblacion,Quezon City,201.0,603.0,21946.0,2024-08-23
304,Poblacion,Cebu City,206.0,618.0,14756.0,2024-10-20
488,Mabini,Cebu City,184.0,552.0,8000.0,2025-08-08
738,Sta. Cruz,Pasig,,,,2026-05-12
833,San Miguel,Iloilo City,193.0,579.0,20099.0,2025-03-16
20,San Miguel,Bacolod City,209.0,1045.0,27350.0,2025-06-27
325,Bayanihan,Quezon City,201.0,804.0,14860.0,2025-09-14
261,Del Pilar,Bacolod City,196.0,784.0,8000.0,2025-03-31
848,San Jose,Iloilo City,188.0,564.0,14649.0,2024-08-02
410,Sta. Cruz,Pasig,206.0,618.0,11752.0,2025-07-15
401,San Jose,Iloilo City,187.0,935.0,30051.0,2025-07-27
217,Sta. Cruz,Quezon City,205.0,1025.0,28728.0,2025-05-04
55,Sta. Cruz,Pasig,196.0,980.0,20833.0,2024-10-23
889,Bayanihan,Quezon City,219.0,657.0,24989.0,2025-04-02
151,Sta. Cruz,Cebu City,180.0,900.0,19539.0,2025-11-17
697,Magsaysay,Pasig,204.0,1020.0,9343.0,2026-02-24
878,Rizal,Pasig,201.0,804.0,12191.0,2026-01-26
718,San Jose,Davao City,185.0,555.0,13707.0,2026-05-03
705,San Jose,Cebu City,195.0,780.0,14490.0,2025-02-19
107,San Isidro,Pasig,213.0,852.0,30818.0,2025-04-24
725,Maligaya,Bacolod City,197.0,985.0,21263.0,2025-03-23
25,Del Pilar,Cebu City,183.0,732.0,27134.0,2026-04-30
916,Rizal,Iloilo City,196.0,588.0,14077.0,2026-04-12
534,Magsaysay,Cebu City,185.0,555.0,8000.0,2025-01-04
818,Sta. Cruz,Cebu City,208.0,832.0,25076.0,2024-08-05
83,Bagong Silang,Bacolod City,215.0,1075.0,26464.0,2025-04-10
843,Poblacion,Pasig,192.0,576.0,16325.0,2025-02-25
862,San Miguel,Bacolod City,216.0,648.0,15396.0,2024-06-06
614,Poblacion,Davao City,179.0,716.0,20770.0,2024-11-23
380,Sta. Cruz,Cebu City,181.0,724.0,20881.0,2025-09-21
77,Mabini,Cebu City,,,,2024-07-02
389,Mabini,Pasig,207.0,1035.0,24743.0,2025-05-12
407,Mabini,Cebu City,205.0,1025.0,20501.0,2025-07-09
292,Mabini,Bacolod City,210.0,1050.0,16611.0,2026-01-01
111,Magsaysay,Cebu City,213.0,852.0,14986.0,2025-12-09
625,Bagong Silang,Pasig,215.0,645.0,25963.0,2025-04-01
794,Mabini,Pasig,209.0,1045.0,19399.0,2024-11-24
773,Rizal,Pasig,185.0,925.0,27140.0,2026-04-20
247,San Jose,Iloilo City,202.0,606.0,25112.0,2026-02-02
146,Maligaya,Pasig,206.0,824.0,19437.0,2024-06-10
129,Del Pilar,Quezon City,221.0,884.0,18512.0,2025-08-01
852,Sta. Cruz,Pasig,181.0,724.0,14979.0,2026-05-04
623,San Jose,Quezon City,214.0,1070.0,24151.0,2024-10-29
976,Poblacion,Bacolod City,202.0,808.0,27054.0,2025-06-09
946,Magsaysay,Davao City,195.0,780.0,13295.0,2024-10-02
487,San Jose,Iloilo City,194.0,776.0,9039.0,2025-02-27
909,Sta. Cruz,Davao City,220.0,1100.0,9940.0,2024-10-14
91,Poblacion,Bacolod City,199.0,995.0,27272.0,2024-10-12
206,San Miguel,Quezon City,205.0,1025.0,19686.0,2024-05-28
980,Bagong Silang,Quezon City,201.0,804.0,15665.0,2026-02-05
171,San Isidro,Bacolod City,205.0,820.0,12727.0,2024-07-04
919,Del Pilar,Quezon City,222.0,666.0,17002.0,2024-11-28
57,Del Pilar,Iloilo City,170.0,850.0,26987.0,2025-08-03
405,Sta. Cruz,Quezon City,187.0,748.0,8000.0,2024-05-28
242,Mabini,Pasig,206.0,824.0,16035.0,2026-04-15
600,Del Pilar,Cebu City,175.0,525.0,20065.0,2024-11-15
347,Bayanihan,Davao City,,,,2025-05-09
98,San Miguel,Quezon City,215.0,860.0,10118.0,2025-06-16
117,Maligaya,Bacolod City,201.0,804.0,19652.0,2025-09-24
202,San Isidro,Quezon City,201.0,603.0,15016.0,2024-12-19
888,Rizal,Davao City,193.0,579.0,15706.0,2026-05-08
480,Sta. Cruz,Iloilo City,190.0,950.0,15542.0,2025-07-24
324,Maligaya,Davao City,206.0,824.0,8000.0,2024-06-21
194,San Jose,Pasig,196.0,588.0,21016.0,2024-08-09
444,San Miguel,Iloilo City,213.0,852.0,10415.0,2026-03-27
816,Poblacion,Iloilo City,191.0,955.0,21168.0,2025-07-25
455,Del Pilar,Cebu City,199.0,597.0,16936.0,2025-03-01
529,Rizal,Bacolod City,198.0,990.0,18213.0,2025-02-18
806,Sta. Cruz,Cebu City,198.0,594.0,18854.0,2025-12-06
551,Magsaysay,Iloilo City,207.0,828.0,28442.0,2025-04-21
819,Magsaysay,Cebu City,210.0,840.0,31051.0,2025-05-26
543,Sta. Cruz,Pasig,180.0,540.0,8000.0,2025-02-14
994,Bayanihan,Davao City,201.0,1005.0,19191.0,2025-03-12
297,San Jose,Bacolod City,204.0,816.0,18548.0,2024-11-06
894,Magsaysay,Davao City,185.0,740.0,22834.0,2025-04-06
602,San Miguel,Quezon City,,,,2025-09-01
825,Bayanihan,Cebu City,211.0,844.0,28023.0,2025-01-03
396,Maligaya,Quezon City,185.0,925.0,24409.0,2025-10-06
427,Rizal,Iloilo City,214.0,642.0,16362.0,2026-04-01
821,Bagong Silang,Bacolod City,206.0,618.0,24822.0,2024-08-29
560,Rizal,Davao City,167.0,501.0,13623.0,2024-10-15
526,San Isidro,Davao City,212.0,1060.0,12431.0,2025-10-16
970,Magsaysay,Cebu City,174.0,696.0,24626.0,2025-01-29
15,Magsaysay,Bacolod City,173.0,865.0,20588.0,2025-07-05
253,San Isidro,Quezon City,204.0,1020.0,21143.0,2025-07-27
239,Mabini,Quezon City,182.0,728.0,12338.0,2025-08-13
121,San Isidro,Cebu City,221.0,663.0,27958.0,2024-09-28
286,Del Pilar,Pasig,197.0,788.0,11617.0,2024-08-19
555,Bayanihan,Cebu City,175.0,875.0,12957.0,2025-05-27
197,Bagong Silang,Davao City,201.0,1005.0,16121.0,2025-10-19
346,San Jose,Pasig,210.0,840.0,14276.0,2025-01-17
546,Sta. Cruz,Pasig,206.0,824.0,10214.0,2025-05-21
251,San Miguel,Quezon City,1608.0,6336.0,146132.0,2024-09-14
934,Maligaya,Cebu City,192.0,576.0,24552.0,2025-05-27
646,Maligaya,Pasig,205.0,820.0,25444.0,2024-06-27
830,Rizal,Quezon City,195.0,975.0,11738.0,2024-09-24
413,San Jose,Davao City,197.0,788.0,13640.0,2024-11-05
486,Bagong Silang,Pasig,201.0,603.0,33230.0,2026-02-19
431,Mabini,Cebu City,214.0,642.0,16891.0,2026-01-09
793,Bagong Silang,Cebu City,191.0,573.0,20627.0,2024-09-25
767,Bayanihan,Pasig,230.0,690.0,12876.0,2024-09-12
291,San Jose,Bacolod City,207.0,1035.0,26471.0,2026-01-19
17,Magsaysay,Cebu City,200.0,1000.0,10437.0,2025-03-02
159,Bayanihan,Quezon City,201.0,804.0,18466.0,2025-05-13
244,Del Pilar,Cebu City,193.0,965.0,8000.0,2025-12-12
67,Bagong Silang,Cebu City,208.0,624.0,19752.0,2025-04-17
925,Rizal,Iloilo City,,,,2026-02-18
360,Poblacion,Cebu City,201.0,804.0,14789.0,2026-02-12
953,Bagong Silang,Quezon City,188.0,564.0,14286.0,2026-01-30
632,Mabini,Davao City,206.0,824.0,15605.0,2025-02-08
505,San Miguel,Davao City,211.0,844.0,26555.0,2025-02-08
473,Magsaysay,Quezon City,196.0,784.0,15723.0,2025-11-22
964,Bagong Silang,Quezon City,197.0,788.0,15950.0,2025-06-11
578,San Jose,Pasig,184.0,552.0,14109.0,2025-03-01
982,Maligaya,Davao City,180.0,540.0,27436.0,2025-12-06
522,Magsaysay,Bacolod City,,,,2026-05-14
875,Mabini,Pasig,202.0,808.0,21909.0,2024-09-10
531,Bayanihan,Bacolod City,184.0,552.0,10635.0,2026-04-26
409,Bayanihan,Pasig,230.0,920.0,11398.0,2024-10-15
666,Maligaya,Davao City,195.0,975.0,23664.0,2025-09-16
873,Bagong Silang,Quezon City,221.0,663.0,24753.0,2024-11-13
433,Sta. Cruz,Cebu City,204.0,612.0,17265.0,2025-10-14
432,Mabini,Bacolod City,205.0,1025.0,24799.0,2025-01-15
485,Magsaysay,Iloilo City,197.0,985.0,19436.0,2025-03-14
152,San Jose,Bacolod City,214.0,1070.0,20501.0,2026-02-03
328,Maligaya,Davao City,207.0,828.0,18673.0,2025-05-28
257,Sta. Cruz,Bacolod City,188.0,940.0,8000.0,2024-10-22
312,Rizal,Iloilo City,210.0,630.0,35604.0,2024-05-25
805,Del Pilar,Quezon City,194.0,582.0,23234.0,2024-06-10
305,Mabini,Quezon City,204.0,816.0,8689.0,2025-04-26
785,San Isidro,Bacolod City,206.0,618.0,17591.0,2025-07-31
414,Rizal,Quezon City,206.0,1030.0,34280.0,2025-09-19
134,Rizal,Cebu City,177.0,885.0,8000.0,2024-07-08
32,Magsaysay,Pasig,204.0,1020.0,19954.0,2025-04-04
766,Sta. Cruz,Quezon City,194.0,776.0,14662.0,2025-07-08
783,Mabini,Pasig,190.0,570.0,10567.0,2026-01-14
459,Bagong Silang,Bacolod City,178.0,712.0,13106.0,2026-03-18
162,San Jose,Quezon City,184.0,552.0,19624.0,2025-11-20
340,Sta. Cruz,Davao City,246.0,738.0,19127.0,2024-10-25
287,Del Pilar,Cebu City,215.0,1075.0,12597.0,2026-02-18
249,Poblacion,Iloilo City,194.0,970.0,13029.0,2024-10-26
940,Poblacion,Bacolod City,199.0,597.0,33158.0,2024-10-31
580,Bayanihan,Davao City,199.0,796.0,8000.0,2026-05-10
837,Del Pilar,Bacolod City,190.0,950.0,25753.0,2025-06-14
937,Bayanihan,Bacolod City,185.0,555.0,22497.0,2026-01-12
2,Maligaya,Iloilo City,187.0,561.0,8378.0,2024-09-16
737,Magsaysay,Davao City,191.0,955.0,9617.0,2025-05-30
208,San Isidro,Pasig,219.0,1095.0,8000.0,2025-02-03
630,Del Pilar,Cebu City,187.0,748.0,21067.0,2025-07-14
933,Del Pilar,Cebu City,182.0,546.0,20640.0,2024-10-04
851,Bagong Silang,Davao City,220.0,1100.0,18865.0,2025-02-03
898,Bagong Silang,Davao City,194.0,582.0,14897.0,2024-12-23
265,Mabini,Iloilo City,178.0,890.0,19056.0,2025-12-30
275,Bagong Silang,Quezon City,214.0,1070.0,22982.0,2024-10-25
71,Bagong Silang,Iloilo City,233.0,932.0,28806.0,2025-05-04
641,San Jose,Pasig,207.0,828.0,14209.0,2024-09-19
445,Poblacion,Pasig,193.0,579.0,8000.0,2024-11-16
847,San Isidro,Quezon City,221.0,884.0,15460.0,2025-12-29
99,Sta. Cruz,Iloilo City,185.0,925.0,19919.0,2024-08-21
